"airport_name","airport_id"
"Dykstra Acreage","1712402206257905666"
"Dysart","1712402336285523969"
"Dzaoudzi Pamandzi International Airport","1712402524286812162"
"Dzemgi","1712402575235022849"
"E E Lane","1712401684494876674"
"E T Field","1712402029585432577"
"E.A.Deeds Farm","1712401548796559362"
"Eads Municipal","1712401638437224449"
"Eads Ridge","1712401669143724034"
"Eagle","1712401504978665473"
"Eagle Air Park","1712401498615906307"
"Eagle Airpark","1712401512415166465"
"Eagle Airport","1712401638697271298"
"Eagle Chief","1712401569038270465"
"Eagle County Regional Airport","1712401638760185858"
"Eagle Creek","1712401461299183617"
"Eagle Creek","1712401800039563266"
"Eagle Crest Estates","1712401528718426114"
"Eagle Crest-Hudson","1712401940674576386"
"Eagle Field","1712401470329520130"
"Eagle Field","1712401629604020225"
"Eagle Field","1712401995745787906"
"Eagle Field","1712402060799442946"
"Eagle Grove Mun","1712401638890209282"
"Eagle II","1712401866733191170"
"Eagle Lake","1712401639087341569"
"Eagle Landing","1712401444668768257"
"Eagle Neck","1712402138146603010"
"Eagle Nest","1712402022761299969"
"Eagle Nest Ranch","1712401664479657986"
"Eagle Ridge","1712401513459548162"
"Eagle Ridge","1712402130961760258"
"Eagle Ridge Airfield","1712401811460653058"
"Eagle Ridge Ranch","1712402075383037953"
"Eagle River Union","1712401639603240961"
"Eagle Rock Ranch","1712402058572267521"
"Eagle Roost Airpark","1712401406798397441"
"Eagle Soaring","1712402169201229825"
"Eagle's Landing","1712401571307388930"
"Eagle's Landing","1712401841248600066"
"Eagle's Nest","1712402247970258946"
"Eagle's Nest Estates","1712401936073424897"
"Eagle's Nest/Davis Wardall Field","1712401802883301377"
"Eaglecrest Field","1712401586960531458"
"Eagles Aerodrome","1712401588499841026"
"Eagles Lair","1712401702769459202"
"Eagles Landing","1712401755558969346"
"Eagles Landing","1712402048438829057"
"Eagles Landing","1712402267150811137"
"Eagles Mere Field","1712401639926202370"
"Eagles Nest","1712401552659513346"
"Eagles Nest","1712401639800373250"
"Eagles Nest","1712401981782949890"
"Eagles Nest","1712402254920220673"
"Eagles Nest Aerodrome","1712401600646545409"
"Eagles Nest Aerodrome","1712401639150256129"
"Eagles Nest-Fairview Airpark","1712402035457458177"
"Eagles Ridge","1712401771577016322"
"Eagles Roost","1712401475987636226"
"Eagletail Ranch","1712402201665142786"
"Eakin","1712401599098847234"
"Earl Barnickel","1712401585098260482"
"Earl L. Small Jr. Field/Stockmar","1712402226705137665"
"Earle Airpark","1712401759904268290"
"Earls Colne","1712401035556356098"
"Earlton (Timiskaming Regional)","1712402295604969473"
"Early - Merkel Field","1712402034614403073"
"Early Bird","1712402001630396417"
"Early County","1712401482748854274"
"Earth","1712401529997688834"
"East Alsek River","1712402283714117633"
"East Georgia Regional","1712402183898071042"
"East Gull Lake","1712401641079635969"
"East Hampton","1712401079521050625"
"East Hampton Airport","1712401641469706242"
"East Jordan City","1712401641666838530"
"East Kansas City","1712401728639926274"
"East Lake","1712401820885254145"
"East London Airport","1712402588728098817"
"East Midlands Airport","1712402825022603266"
"East Penn","1712401424359948290"
"East River","1712401433465782274"
"East Side","1712401881358729217"
"East Texas Regional Airport","1712401881497141249"
"East Troy Municipal","1712401642841243649"
"Eastern Oregon Regional Airport","1712402036556365826"
"Eastern Slopes Regl","1712401704845639681"
"Eastern W Va Regl Shepherd","1712401912333664258"
"Easterwood Field","1712401578060218369"
"Eastland","1712401782532538369"
"Eastland Mun","1712401643029987330"
"Eastmain River Airport","1712401015562108929"
"Easton Newnam","1712401643558469634"
"Easton State","1712401643491360769"
"Easton/Valley View","1712401735283703809"
"Eastover Air Ranch","1712401677666549762"
"Eastport Mun","1712401643814322177"
"Eastside","1712401545806020610"
"Eastview","1712402098988580865"
"Eau Claire Lakes","1712401632909131777"
"Ebeneezer","1712401607357431810"
"Ebensburg","1712401644791595010"
"Eberle Ranch","1712401611362992129"
"Eberly Ranch","1712401547555045378"
"Eberswalde Finow","1712402452320944130"
"Ebini","1712401168473849858"
"Ebolowa","1712401050479689729"
"Eby Field","1712402230672949249"
"Echo Bay","1712402016239157250"
"Echo Lake","1712401507298115587"
"Echo Mountain Airfield","1712401650927861761"
"Echo Valley","1712402295672078337"
"Echols Field","1712401964233981953"
"Echuca","1712402336352632834"
"Eck Field","1712401721761267716"
"Eckert Field","1712402177514340354"
"Eckhart International","1712402062225506306"
"Ecuvillens","1712401096763834369"
"Ed Carlson Meml Field South Le","1712402200432017410"
"Ed-Air","1712402001303240705"
"Eday Airport","1712401033232711681"
"Eddebba","1712401075133808642"
"Eddie Dew Memorial Airpark","1712402202562723841"
"Eden Ranch","1712401787632812034"
"Edenvale Aerodrome","1712401004535283713"
"Edgar Co","1712402027840602113"
"Edgar G Obie","1712401558728671234"
"Edgefield County","1712402204894756866"
"Edgeley Municipal","1712401645559152642"
"Edgemont Municipal","1712401645626261506"
"Edgington Ranch","1712402118223659010"
"Edgren","1712402015014420481"
"Edinburgh Airport","1712402825408479233"
"Edmond Cané","1712401112358256642"
"Edmonton / Cooking Lake","1712401001293086721"
"Edmonton / Josephburg","1712402295873404929"
"Edmonton City Center","1712401014916186113"
"Edmonton International Airport","1712402295739187201"
"Edmundston","1712402295940513794"
"Edsall Field","1712401494778118146"
"Edson","1712402296007622658"
"Edu Chaves","1712402375724564481"
"Eduardo Falla Solano Airport","1712402406934380545"
"Eduardo Gomes International Airport","1712402373639995394"
"Edwaki","1712400991851708417"
"Edward Bodden Airfield","1712401106935021570"
"Edward F Johnson","1712401805030785026"
"Edward F Knapp State","1712401453107707906"
"Edward Getzelman","1712401751142367234"
"Edward River Airport","1712402346452516866"
"Edwards","1712401744758636545"
"Edwards","1712401949503586306"
"Edwards 1","1712401863625211905"
"Edwards 2","1712401863688126466"
"Edwards Co","1712402095415033857"
"Edwards Farm","1712401808356868098"
"Edwards Lucian Wells Ranch","1712401477426282498"
"Edwin G. Bennett","1712402135864901634"
"Eek Airport","1712401647043936257"
"Eenhana","1712402537356263425"
"Effingham County Memorial","1712401647173959681"
"Egegik Airport","1712401120700727297"
"Eggemoen","1712401037871611906"
"Eggenfelden","1712402452383858689"
"Egilsstadir Airport","1712402466527051779"
"Egletons","1712401086261297155"
"Eglinton Airport","1712402827665014785"
"Egolf","1712401854590681089"
"Ehni","1712402205993664513"
"Ehrhardt","1712401647371091970"
"Eichsfeld","1712401025477443585"
"Eickhoff Strip","1712402141443325954"
"Eifling Farms","1712401719290822658"
"Eifling Field","1712401881958514689"
"Eil","1712401071732228098"
"Eilat","1712402493706141698"
"Ein Yahav","1712401094150782977"
"Einasleigh","1712401204079296513"
"Eindhoven Airport","1712402540074172418"
"Eirunepe","1712402368594247681"
"Eisenach Kindel","1712402452513882114"
"Eisenberg","1712401999289974786"
"Eisenhuettenstadt","1712402452576796673"
"Ekalaka","1712401647622750209"
"Ekaterinburg Koltsovo International Airport","1712402580582760449"
"Ekati","1712401012772896769"
"Ekdahl","1712401700722638850"
"Eket","1712402546411765762"
"Ekibastuz","1712401170780717058"
"Ekuk","1712401647819882498"
"Ekwok Airport","1712401647882797057"
"El Alto International Airport","1712402359115120642"
"El Arish Intl","1712402422671409154"
"El Avellano","1712401130582507522"
"El Bagre","1712402404073865217"
"El Banco Apt","1712402404140974081"
"El Bayadh Airport","1712402319332147201"
"El Berriel","1712401066862641154"
"El Boldo","1712401130452484097"
"El Bolson","1712402324537278465"
"El Borma","1712402813404381185"
"El Caballero","1712401595982479362"
"El Campo Airpark","1712401647945711617"
"El Capitan","1712402834317180930"
"El Carano Airport","1712402406611419137"
"El Cardal","1712402392266899458"
"El Carmen","1712402410696671233"
"El Carmen","1712402420540702721"
"El Carrascal","1712401085233692674"
"El Castano","1712401083140734977"
"El Coyote Ranch","1712401660339879937"
"El Dorado","1712401127344504834"
"El Dorado","1712402833922916353"
"El Dorado Downtown-Stevens field","1712401648268673025"
"El Dorado International Airport","1712402403092398082"
"El Dorado Springs Memorial","1712401648583245825"
"El Eden International Airport","1712402402828156929"
"El Embrujo","1712402406154240001"
"El Estrecho","1712402559107923969"
"El Fasher Airport","1712402683083161602"
"El Golea Airport","1712402319395061762"
"El Gora","1712402422738518017"
"El Gouna","1712402423132782593"
"El Gran Roque","1712401162840899585"
"El Hierro Airport","1712402604586762242"
"El Jaguel Dptal","1712402830940766210"
"El Jardin Ranch","1712401660146941953"
"El Kharga","1712402422868541441"
"El Loa Airport","1712402388529774593"
"El Maiten","1712402324671496194"
"El Manteco","1712402833990025218"
"El Mirador","1712401131165515777"
"El Mirage Field Adelanto","1712401648654548993"
"El Naranjo","1712401101276905473"
"El Nido Airport","1712402563205758977"
"El Obeid Airport","1712402689215234050"
"El Palomar Airport","1712402323367067650"
"El Pardillero","1712402834057134082"
"El Paso International Airport","1712401649233362945"
"El Peco Ranch","1712401894088441858"
"El Plumerillo Airport","1712402325711683586"
"El Porvenir","1712401104653320193"
"El Porvenir Airpark","1712401494463545345"
"El Quinto Ranch","1712401595848261633"
"El Rancho","1712401680854220801"
"El Refugio","1712402404656873475"
"El Reno Regl","1712401649367580674"
"El Rosal Tcrnel Mantilla","1712402421647998978"
"El Tajin Airport","1712402528237846530"
"El Tari Airport","1712402480137568257"
"El Tehuelche Airport","1712402326818979842"
"El Tejano","1712401418546642946"
"El Tepual Airport","1712402391490953218"
"El Tesoro Ranch","1712401548863668226"
"El Tietar La Iglesuela","1712402604066668546"
"El Tiro Gliderport","1712400995706273793"
"El Tor","1712402422868541442"
"El Trompillo","1712402359706517506"
"El Tuqui","1712402390975053825"
"El Yopal Airport","1712402404140974082"
"El-Co","1712401508216668162"
"Elam's Landing","1712401961105031170"
"Elazig Airport","1712402815405064194"
"Elbert County-Patz Field","1712401650084806657"
"Elbow Lake Municipal - Pride of the Prairie","1712401650151915522"
"Elchingen","1712402449657561090"
"Elcho Island Airport","1712402337074053121"
"Elder Airstrip","1712401540374396930"
"Eldon Model Airpark","1712401650286133249"
"Eldora","1712401650349047809"
"Eldorado","1712401650416156674"
"Eldoret International Airport","1712402508746915841"
"Elephant Path","1712402038032760834"
"Elert","1712401615859286018"
"Elesmes","1712402438920142849"
"Elf Run","1712402277355552770"
"Elgin Intracontinental","1712401650864947201"
"Elgin Municipal","1712401650994970626"
"Elgin's Stony Field","1712401651057885186"
"Elias Breder","1712401150304124930"
"Elim Airport","1712401651389235202"
"Elista Airport","1712402574131920898"
"Eliye Springs","1712401072839524353"
"Eliza Island","1712401465455738881"
"Elizabeth City Cgas Regl","1712401652282621954"
"Elizabeth Field","1712401682926206977"
"Elizabethton Municipal","1712401652479754242"
"Elk City","1712401653066956802"
"Elk City Rgnl Business","1712401653129871361"
"Elk County","1712401947754561538"
"Elk Creek","1712401489992417282"
"Elk Heights","1712401652932739074"
"Elk Hills-Buttonwillow","1712401517943259137"
"Elk Meadows Ranch","1712402203409973250"
"Elk Park Ranch","1712401414281035778"
"Elk Point","1712402296070537218"
"Elk Ranch","1712402022824214529"
"Elk Ridge","1712401629159424001"
"Elk River","1712401451090247682"
"Elk River","1712401653515747330"
"Elk River Airfield","1712402035272908801"
"Elkader","1712401653649965057"
"Elkhart Mun","1712401653775794177"
"Elkhart-Morton County","1712401653842903041"
"Elkin Mun","1712401654170058754"
"Elkins Field","1712401566496522242"
"Elkins Randolph Co","1712401654362996737"
"Elko Airport","1712401654627237890"
"Elkwood Airpark","1712401763792388098"
"Ellendale Municipal","1712401655147331586"
"Ellensburg (Rotor Ranch)","1712401655474487298"
"Ellerbe Field","1712402141250387970"
"Ellerport","1712401986648342530"
"Ellig Field","1712401773711917058"
"Ellington","1712401655801643009"
"Ellington","1712401788480061441"
"Ellington","1712401866083074050"
"Ellinwood Municipal","1712401655931666434"
"Elliot Lake Mun","1712402296133451778"
"Elliott Field","1712401614697463810"
"Elliotts Landing","1712401965580353538"
"Ellis","1712401614114455553"
"Ellis","1712401779156123650"
"Ellis Field","1712401969476861954"
"Ellis Ranch","1712401925759631362"
"Ellis/Harvey","1712401745719132162"
"Ellison","1712402198871736321"
"Ellisras Matimba","1712401044372783105"
"Ells Field/Willits Municipal","1712402269105356802"
"Ellsworth Municipal","1712401656191713282"
"Elm Creek Airpark","1712402128747167745"
"Elm Creek Farms","1712401926153895937"
"Elmdale Airpark","1712401403300347906"
"Elmira","1712401004342345730"
"Elmira (East)","1712401004858245122"
"Elmira Regional Airport","1712401657160597505"
"Elorza","1712402834254266370"
"Eloy Alfaro International Airport","1712402420473593858"
"Eloy Farms Airstrip","1712401657680691203"
"Eloy Municipal","1712401657747800066"
"Elroy","1712401657944932353"
"Elsanor","1712402091589828610"
"Elstree","1712402829980270593"
"Elton Hensley Memorial","1712401705495756801"
"Elvington Airfield","1712402830236123138"
"Ely Mun","1712401658473414658"
"Ely Yelland","1712401658536329217"
"Elyria","1712401658662158338"
"Emae Airport","1712401110521151490"
"Embarcadero","1712401923670867970"
"Embraer Unidade Gaviao Peixo","1712402369818984449"
"Embu","1712401072705306626"
"Emden","1712402452711014402"
"Emerainville","1712401089994227713"
"Emerald Airport","1712402336415547393"
"Emerald Mountain","1712402259814973442"
"Emerick","1712401904796499970"
"Emery","1712401553305436162"
"Emmaboda","1712402844073132033"
"Emmanuel","1712401657030574081"
"Emmerson","1712401750693576705"
"Emmetsburg Mun","1712401659182252034"
"Emmett Municipal","1712401659245166593"
"Emmonak Airport","1712401120369377283"
"Emory Ranch","1712402003253592065"
"Empangeni","1712401044305674241"
"Empire","1712401659828174849"
"Emporia Mun","1712401659954003969"
"Emporia-Greensville Rgnl","1712401660021112833"
"Empress","1712401009174183937"
"Empress McNeill Spectra Energy","1712401001486024705"
"En Gedi Ranch","1712401526965207041"
"En Nahud","1712401075721011201"
"Enarotali","1712401186039595009"
"Eneabba","1712401204016381953"
"Enewetak Aux Af","1712402522978189314"
"Enfidha-Hammamet International Airport","1712402813404381186"
"Enfield-Shearin","1712401660595732482"
"Engenheiro Gastao De Mesquita","1712402367155601409"
"Enggano","1712401194679861250"
"Engler Field airport","1712401445708955650"
"English Bay Airport","1712401972467400706"
"Enid Woodring Regl","1712401661052911618"
"Enix Boys","1712401769676996610"
"Ennis Aerodrome","1712402110720049154"
"Ennis Big Sky","1712401661187129346"
"Ennis Municipal","1712401661317152770"
"Enoch","1712401681831493633"
"Enochville","1712401823166955521"
"Enontekio Airport","1712402426978959361"
"Enrique Adolfo Jimenez","1712402555354021890"
"Enrique Malek International Airport","1712402555416936449"
"Enshi Xujiaping Airport","1712402395492319233"
"Ensminger","1712401956185112577"
